Age,Age_Group,Income,Marital_Status,Education_Level,Kidhome,Teenhome,Has_Children,Customer_Days,Customer_Tenure_Years,Customer_Tenure_Group,Recency,NumWebPurchases,NumStorePurchases,NumCatalogPurchases,NumDealsPurchases,NumWebVisitsMonth,MntTotal,MntGoldProds,Premium_Spend_Share,Is_High_Value_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,MntRegularProds,AcceptedCmpOverall
63,Seniors,66636.0,Together,Master,0,0,False,2475,6.78,Newer,64,3,9,4,1,1,1084.0,0.0,0.0,True,291.0,10.0,689.0,84.0,10.0,0,0,0,0,0,0,3,11,0,1084,0
64,Seniors,50965.0,Married,Master,0,1,True,2653,7.26,Established,87,10,5,4,3,8,656.0,29.0,0.0442,False,544.0,13.0,85.0,8.0,6.0,1,0,0,0,0,0,3,11,0,627,1
30,Adults,18351.0,Married,Graduation,0,0,False,2402,6.58,Newer,1,2,3,0,1,7,36.0,7.0,0.1944,False,1.0,12.0,9.0,0.0,14.0,0,0,0,0,0,0,3,11,0,29,0
63,Seniors,40451.0,Together,PhD,0,2,True,2292,6.28,Newer,54,1,2,1,1,5,39.0,10.0,0.2564,False,35.0,0.0,4.0,0.0,0.0,1,0,0,0,0,0,3,11,0,29,1
55,Mid-Age,36317.0,Together,Graduation,0,1,True,2562,7.01,Established,53,3,4,0,2,7,120.0,13.0,0.1083,False,87.0,3.0,25.0,3.0,2.0,0,0,0,0,0,0,3,11,0,107,0
63,Seniors,42213.0,Together,Graduation,0,1,True,2419,6.62,Newer,96,5,7,1,2,7,343.0,20.0,0.0583,False,309.0,3.0,24.0,4.0,3.0,0,1,0,0,0,0,3,11,0,323,1
65,Seniors,65748.0,Together,Graduation,0,1,True,2599,7.12,Established,58,2,10,4,2,1,511.0,34.0,0.0665,False,172.0,73.0,93.0,95.0,78.0,0,0,0,0,0,1,3,11,0,477,0
48,Mid-Age,77044.0,Together,Graduation,0,1,True,2404,6.58,Newer,12,7,11,11,2,4,989.0,76.0,0.0768,True,625.0,38.0,242.0,50.0,34.0,1,0,0,0,0,0,3,11,0,913,1
51,Mid-Age,74918.0,Together,Graduation,0,0,False,2633,7.21,Established,78,5,6,9,1,3,1988.0,59.0,0.0297,True,972.0,59.0,913.0,25.0,19.0,0,0,1,0,0,0,3,11,0,1929,1
48,Mid-Age,56721.0,Married,Graduation,1,1,True,2765,7.57,Established,64,4,5,1,5,6,221.0,75.0,0.3394,False,157.0,6.0,39.0,6.0,13.0,0,0,0,0,0,0,3,11,0,146,0
45,Mid-Age,42160.0,Single,Graduation,1,1,True,2525,6.91,Established,26,2,4,1,4,6,120.0,20.0,0.1667,False,48.0,9.0,45.0,3.0,15.0,0,0,0,0,0,0,3,11,1,100,0
55,Mid-Age,61559.0,Single,Graduation,0,1,True,2506,6.86,Newer,8,4,10,2,1,3,496.0,34.0,0.0685,False,279.0,83.0,88.0,32.0,14.0,0,0,0,0,0,0,3,11,0,462,0
57,Mid-Age,33629.0,Together,PhD,1,1,True,2849,7.8,Established,49,3,4,1,5,9,148.0,4.0,0.027,False,132.0,0.0,16.0,0.0,0.0,0,0,0,0,0,0,3,11,0,144,0
57,Mid-Age,34377.0,Single,Graduation,0,1,True,2685,7.35,Established,55,2,2,2,2,7,88.0,26.0,0.2955,False,62.0,0.0,22.0,3.0,1.0,0,0,0,0,0,0,3,11,0,62,0
34,Adults,8940.0,Single,Basic,1,0,True,2835,7.76,Established,25,3,3,1,3,8,59.0,42.0,0.7119,False,1.0,45.0,3.0,4.0,6.0,0,0,0,0,0,0,3,11,0,17,0
47,Mid-Age,26228.0,Married,Graduation,1,0,True,2439,6.68,Newer,50,1,2,0,1,8,16.0,9.0,0.5625,False,2.0,6.0,4.0,3.0,1.0,0,0,0,0,0,0,3,11,0,7,0
63,Seniors,77297.0,Divorced,2n Cycle,0,0,False,2678,7.33,Established,84,5,9,7,1,4,748.0,41.0,0.0548,False,408.0,61.0,109.0,48.0,122.0,0,0,0,1,0,0,3,11,0,707,1
39,Adults,40211.0,Married,Graduation,1,1,True,2493,6.83,Newer,30,2,2,1,2,8,62.0,25.0,0.4032,False,51.0,1.0,7.0,2.0,1.0,1,0,0,0,0,0,3,11,0,37,1
62,Seniors,33438.0,Widow,PhD,1,1,True,2439,6.68,Newer,81,2,4,1,4,5,84.0,6.0,0.0714,False,62.0,1.0,16.0,3.0,2.0,0,0,0,0,0,0,3,11,0,78,0
61,Seniors,75032.0,Married,PhD,0,1,True,2586,7.08,Established,74,5,9,4,2,3,1203.0,12.0,0.01,True,952.0,12.0,180.0,47.0,12.0,0,0,0,0,0,0,3,11,0,1191,0
65,Seniors,61284.0,Single,PhD,0,0,False,2419,6.62,Newer,76,11,8,2,1,6,766.0,45.0,0.0587,False,618.0,15.0,106.0,20.0,7.0,0,1,0,0,0,0,3,11,0,721,1
34,Adults,22518.0,Married,Graduation,1,0,True,2774,7.59,Established,36,2,2,1,2,5,34.0,27.0,0.7941,False,11.0,7.0,12.0,2.0,2.0,1,0,0,0,0,0,3,11,1,7,1
45,Mid-Age,54730.0,Married,Master,0,1,True,2477,6.78,Newer,64,4,8,1,5,4,349.0,56.0,0.1605,False,318.0,3.0,17.0,4.0,7.0,0,0,0,0,0,0,3,11,0,293,0
65,Seniors,38452.0,Married,Master,1,1,True,2250,6.16,Newer,62,3,3,0,3,7,70.0,2.0,0.0286,False,56.0,0.0,14.0,0.0,0.0,0,0,0,0,0,0,3,11,0,68,0
49,Mid-Age,44421.0,Divorced,Graduation,1,1,True,2658,7.28,Established,53,5,4,0,5,8,182.0,7.0,0.0385,False,110.0,5.0,59.0,7.0,1.0,0,0,0,0,0,0,3,11,0,175,0
34,Adults,38197.0,Together,PhD,1,0,True,2524,6.91,Established,86,1,3,0,1,5,37.0,3.0,0.0811,False,23.0,0.0,11.0,2.0,1.0,0,0,0,0,0,0,3,11,0,34,0
42,Adults,41986.0,Divorced,Graduation,0,1,True,2299,6.29,Newer,15,3,4,0,3,4,51.0,12.0,0.2353,False,27.0,5.0,8.0,8.0,3.0,0,0,0,0,0,0,3,11,0,39,0
37,Adults,28427.0,Together,Graduation,1,0,True,2624,7.18,Established,67,2,3,0,2,8,46.0,6.0,0.1304,False,18.0,3.0,19.0,3.0,3.0,0,0,0,0,0,0,3,11,0,40,0
44,Adults,37395.0,Together,PhD,1,0,True,2217,6.07,Newer,47,1,3,0,1,6,28.0,11.0,0.3929,False,18.0,0.0,9.0,0.0,1.0,0,0,0,0,0,0,3,11,0,17,0
49,Mid-Age,64722.0,Married,Graduation,1,0,True,2193,6.0,Newer,47,8,11,2,4,6,790.0,15.0,0.019,False,303.0,0.0,280.0,60.0,147.0,0,0,0,0,0,0,3,11,0,775,0
64,Seniors,55249.0,Together,Master,0,1,True,2232,6.11,Newer,81,2,4,1,1,3,119.0,11.0,0.0924,False,97.0,1.0,19.0,2.0,0.0,0,0,0,0,0,0,3,11,0,108,0
48,Mid-Age,84906.0,Together,Graduation,0,0,False,2427,6.64,Newer,98,5,12,6,1,2,1555.0,76.0,0.0489,True,997.0,15.0,414.0,99.0,30.0,0,1,1,0,1,0,3,11,0,1479,3
68,Seniors,44213.0,Single,Graduation,1,1,True,2371,6.49,Newer,48,2,5,1,4,6,145.0,7.0,0.0483,False,95.0,11.0,35.0,0.0,4.0,0,0,0,0,0,0,3,11,0,138,0
36,Adults,25707.0,Single,Basic,1,0,True,2321,6.35,Newer,18,1,3,0,1,7,18.0,3.0,0.1667,False,1.0,6.0,2.0,3.0,6.0,0,0,0,0,0,0,3,11,0,15,0
53,Mid-Age,59062.0,Married,PhD,2,1,True,2428,6.65,Newer,74,2,3,0,2,4,62.0,9.0,0.1452,False,46.0,1.0,12.0,3.0,0.0,0,0,0,0,0,0,3,11,0,53,0
58,Mid-Age,76624.0,Single,Graduation,0,1,True,2195,6.01,Newer,68,5,7,10,1,1,833.0,66.0,0.0792,False,411.0,106.0,147.0,54.0,115.0,1,0,0,0,0,0,3,11,0,767,1
73,Seniors,66000.0,Together,Master,0,0,False,2229,6.1,Newer,36,1,5,3,1,1,666.0,45.0,0.0676,False,244.0,51.0,270.0,101.0,0.0,0,0,0,0,0,0,3,11,0,621,0
42,Adults,27683.0,Together,PhD,1,0,True,2853,7.81,Established,90,6,4,2,4,8,306.0,45.0,0.1471,False,152.0,9.0,121.0,12.0,12.0,0,0,0,0,0,0,3,11,0,261,0
49,Mid-Age,1730.0,Divorced,Graduation,0,0,False,2201,6.03,Newer,65,0,0,0,15,20,7.0,1.0,0.1429,False,1.0,1.0,3.0,1.0,1.0,0,0,0,0,0,0,3,11,0,6,0
28,Young Adults,7500.0,Single,Basic,1,0,True,2732,7.48,Established,63,3,2,2,4,9,79.0,40.0,0.5063,False,10.0,17.0,18.0,8.0,26.0,0,0,0,0,0,0,3,11,0,39,0
52,Mid-Age,40521.0,Together,Graduation,1,1,True,2609,7.14,Established,82,0,2,1,1,5,17.0,4.0,0.2353,False,12.0,0.0,5.0,0.0,0.0,0,0,0,0,0,0,3,11,0,13,0
47,Mid-Age,20427.0,Together,PhD,1,0,True,2256,6.18,Newer,63,1,2,0,1,8,9.0,1.0,0.1111,False,5.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,3,11,0,8,0
45,Mid-Age,65106.0,Married,Graduation,0,1,True,2195,6.01,Newer,55,8,13,3,3,6,954.0,19.0,0.0199,False,790.0,19.0,133.0,12.0,0.0,0,1,0,0,0,0,3,11,0,935,1
55,Mid-Age,69969.0,Married,PhD,0,0,False,2465,6.75,Newer,64,4,6,2,1,3,1492.0,44.0,0.0295,True,882.0,29.0,514.0,38.0,29.0,0,0,1,1,0,0,3,11,1,1448,2
68,Seniors,67433.0,Married,Graduation,0,2,True,2507,6.86,Newer,51,6,13,5,4,4,962.0,30.0,0.0312,False,615.0,28.0,259.0,12.0,48.0,0,1,0,0,0,0,3,11,0,932,1
53,Mid-Age,77766.0,Married,PhD,0,1,True,2651,7.26,Established,97,11,11,10,2,6,1502.0,27.0,0.018,True,1004.0,59.0,265.0,115.0,59.0,1,0,0,0,0,0,3,11,1,1475,1
48,Mid-Age,74716.0,Married,Graduation,0,1,True,2449,6.7,Newer,92,7,5,3,2,4,789.0,71.0,0.09,False,133.0,27.0,421.0,13.0,195.0,0,0,0,0,0,0,3,11,0,718,0
50,Mid-Age,55158.0,Married,PhD,1,1,True,2858,7.82,Established,72,7,5,2,4,7,395.0,23.0,0.0582,False,293.0,0.0,87.0,4.0,11.0,0,0,0,0,0,0,3,11,1,372,0
65,Seniors,62972.0,Married,2n Cycle,0,1,True,2854,7.81,Established,39,7,3,4,2,6,395.0,192.0,0.4861,False,313.0,15.0,47.0,20.0,0.0,0,0,0,0,0,0,3,11,1,203,0
45,Mid-Age,74190.0,Married,Graduation,0,1,True,2207,6.04,Newer,49,4,11,2,2,2,577.0,64.0,0.1109,False,151.0,81.0,86.0,168.0,91.0,0,0,0,0,0,0,3,11,0,513,0
44,Adults,39356.0,Married,Graduation,1,1,True,2261,6.19,Newer,21,1,2,0,1,6,17.0,6.0,0.3529,False,15.0,0.0,2.0,0.0,0.0,1,0,0,0,0,0,3,11,0,11,1
51,Mid-Age,76653.0,Together,Graduation,0,0,False,2476,6.78,Newer,91,4,11,7,1,2,2153.0,126.0,0.0585,True,736.0,63.0,946.0,219.0,189.0,0,0,1,1,0,0,3,11,0,2027,2
37,Adults,90687.0,Divorced,PhD,0,0,False,2562,7.01,Established,98,6,8,2,1,2,1728.0,51.0,0.0295,True,982.0,17.0,672.0,23.0,34.0,0,0,1,0,0,0,3,11,1,1677,1
38,Adults,73450.0,Together,Master,0,0,False,2365,6.48,Newer,85,7,11,8,1,3,1767.0,37.0,0.0209,True,1142.0,51.0,415.0,90.0,69.0,1,0,0,1,0,0,3,11,0,1730,2
60,Seniors,31454.0,Married,Graduation,1,1,True,2517,6.89,Established,40,2,3,0,3,8,39.0,9.0,0.2308,False,28.0,0.0,11.0,0.0,0.0,0,0,0,0,0,0,3,11,0,30,0
68,Seniors,47139.0,Single,Graduation,1,1,True,2274,6.23,Newer,2,2,2,1,2,7,60.0,23.0,0.3833,False,46.0,0.0,12.0,0.0,2.0,0,0,0,0,0,0,3,11,1,37,0
57,Mid-Age,53378.0,Married,PhD,1,1,True,2802,7.67,Established,41,9,6,4,10,8,661.0,132.0,0.1997,False,489.0,6.0,152.0,8.0,6.0,0,0,0,0,0,0,3,11,1,529,0
50,Mid-Age,19656.0,Together,Graduation,1,0,True,2665,7.3,Established,94,2,3,1,3,7,52.0,32.0,0.6154,False,25.0,4.0,9.0,6.0,8.0,0,0,0,0,0,0,3,11,0,20,0
72,Seniors,45579.0,Married,PhD,0,1,True,2472,6.77,Newer,10,4,4,1,1,6,182.0,1.0,0.0055,False,145.0,1.0,33.0,2.0,1.0,0,0,0,0,0,0,3,11,0,181,0
62,Seniors,85485.0,Single,2n Cycle,0,0,False,2167,5.93,Newer,73,6,6,6,1,2,1329.0,54.0,0.0406,True,630.0,26.0,611.0,44.0,18.0,0,0,0,0,0,0,3,11,0,1275,0
76,Seniors,55956.0,Married,Graduation,0,0,False,2242,6.14,Newer,22,7,4,3,2,4,961.0,38.0,0.0395,False,760.0,38.0,104.0,50.0,9.0,0,1,0,0,0,0,3,11,0,923,1
57,Mid-Age,64191.0,Single,Master,0,1,True,2682,7.34,Established,30,5,13,3,3,3,810.0,15.0,0.0185,False,420.0,15.0,186.0,151.0,38.0,0,0,0,0,0,0,3,11,0,795,0
48,Mid-Age,38808.0,Single,Graduation,1,0,True,2831,7.75,Established,21,5,4,1,4,8,216.0,30.0,0.1389,False,125.0,17.0,52.0,3.0,19.0,1,0,0,0,0,0,3,11,1,186,1
54,Mid-Age,57183.0,Married,Master,1,1,True,2626,7.19,Established,51,9,7,1,8,8,540.0,70.0,0.1296,False,464.0,5.0,64.0,7.0,0.0,0,0,0,0,0,0,3,11,0,470,0
52,Mid-Age,23748.0,Divorced,Master,1,0,True,2744,7.51,Established,97,2,3,1,3,8,68.0,8.0,0.1176,False,6.0,6.0,29.0,12.0,15.0,0,0,0,0,0,0,3,11,0,60,0
49,Mid-Age,66303.0,Married,Graduation,0,1,True,2647,7.25,Established,56,3,11,4,4,8,1226.0,60.0,0.0489,True,1090.0,12.0,96.0,16.0,12.0,0,1,0,0,0,0,3,11,0,1166,1
45,Mid-Age,37368.0,Married,Master,1,0,True,2354,6.44,Newer,4,1,2,0,1,6,20.0,10.0,0.5,False,3.0,2.0,11.0,2.0,2.0,1,0,0,0,0,0,3,11,0,10,1
56,Mid-Age,40800.0,Married,Graduation,1,2,True,2703,7.4,Established,77,3,3,0,2,7,89.0,10.0,0.1124,False,24.0,0.0,27.0,8.0,30.0,0,0,0,0,0,1,3,11,0,79,0
42,Adults,71847.0,Divorced,Graduation,0,0,False,2805,7.68,Established,95,6,9,7,0,3,982.0,210.0,0.2138,True,737.0,21.0,106.0,55.0,63.0,0,0,0,1,0,0,3,11,0,772,1
45,Mid-Age,46149.0,Married,Graduation,0,1,True,2371,6.49,Newer,36,5,7,1,5,5,335.0,27.0,0.0806,False,254.0,6.0,71.0,4.0,0.0,0,0,0,0,0,0,3,11,0,308,0
37,Adults,78687.0,Together,Graduation,0,0,False,2848,7.8,Established,13,4,8,6,1,2,1889.0,241.0,0.1276,True,817.0,185.0,687.0,145.0,55.0,0,0,1,0,0,0,3,11,1,1648,1
49,Mid-Age,49118.0,Divorced,2n Cycle,0,0,False,2839,7.77,Established,90,9,10,7,2,7,1110.0,119.0,0.1072,True,620.0,54.0,239.0,99.0,98.0,0,1,0,0,1,0,3,11,1,991,2
63,Seniors,37633.0,Married,PhD,1,1,True,2806,7.68,Established,49,1,3,0,2,9,37.0,1.0,0.027,False,13.0,4.0,20.0,0.0,0.0,0,0,0,0,0,0,3,11,0,36,0
69,Seniors,39767.0,Together,Master,0,0,False,2502,6.85,Newer,18,7,7,1,2,8,438.0,47.0,0.1073,False,113.0,61.0,204.0,34.0,26.0,0,0,0,0,0,0,3,11,0,391,0
69,Seniors,26997.0,Married,Basic,0,0,False,2760,7.56,Established,89,4,5,2,2,7,290.0,144.0,0.4966,False,7.0,23.0,78.0,133.0,49.0,0,0,0,0,0,0,3,11,0,146,0
50,Mid-Age,33986.0,Divorced,Graduation,1,0,True,2631,7.2,Established,43,1,3,0,1,7,39.0,5.0,0.1282,False,16.0,2.0,18.0,2.0,1.0,0,0,0,0,0,0,3,11,0,34,0
48,Mid-Age,57091.0,Married,PhD,0,1,True,2742,7.51,Established,82,9,5,2,2,7,492.0,4.0,0.0081,False,462.0,0.0,24.0,6.0,0.0,0,1,0,0,0,0,3,11,1,488,1
51,Mid-Age,46831.0,Married,2n Cycle,1,1,True,2545,6.97,Established,84,1,2,2,2,4,44.0,34.0,0.7727,False,22.0,2.0,10.0,6.0,4.0,0,0,0,0,0,0,3,11,0,10,0
48,Mid-Age,83151.0,Married,Master,0,0,False,2663,7.29,Established,80,5,10,7,1,2,2136.0,210.0,0.0983,True,968.0,147.0,842.0,137.0,42.0,1,0,1,1,0,0,3,11,1,1926,3
49,Mid-Age,52531.0,Married,Graduation,0,0,False,2705,7.41,Established,68,7,10,2,2,6,669.0,125.0,0.1868,False,283.0,112.0,151.0,51.0,72.0,0,0,0,0,0,0,3,11,0,544,0
64,Seniors,15759.0,Married,Graduation,0,0,False,2456,6.72,Newer,12,1,2,0,1,7,14.0,3.0,0.2143,False,1.0,2.0,5.0,6.0,0.0,0,0,0,0,0,0,3,11,0,11,0
47,Mid-Age,43050.0,Married,2n Cycle,1,0,True,2262,6.19,Newer,10,2,4,0,2,5,68.0,8.0,0.1176,False,30.0,5.0,24.0,6.0,3.0,0,0,0,0,0,0,3,11,0,60,0
43,Adults,42997.0,Single,PhD,1,1,True,2363,6.47,Newer,91,1,2,0,1,7,10.0,5.0,0.5,False,4.0,0.0,5.0,0.0,1.0,0,0,0,0,0,0,3,11,0,5,0
57,Mid-Age,48918.0,Single,PhD,1,1,True,2237,6.12,Newer,21,1,4,0,2,4,61.0,1.0,0.0164,False,52.0,0.0,9.0,0.0,0.0,0,0,0,0,0,0,3,11,0,60,0
66,Seniors,60033.0,Together,Master,0,1,True,2251,6.16,Newer,28,2,5,1,2,2,150.0,48.0,0.32,False,62.0,1.0,57.0,19.0,11.0,0,0,0,0,0,0,3,11,0,102,0
42,Adults,34043.0,Together,PhD,1,0,True,2406,6.59,Newer,97,2,2,0,1,9,39.0,10.0,0.2564,False,20.0,2.0,14.0,3.0,0.0,0,0,0,0,0,0,3,11,0,29,0
54,Mid-Age,57811.0,Together,Graduation,0,1,True,2529,6.92,Established,49,7,11,2,5,5,724.0,78.0,0.1077,False,545.0,7.0,114.0,37.0,21.0,0,1,0,0,0,0,3,11,0,646,1
74,Seniors,78569.0,Married,Graduation,0,0,False,2289,6.27,Newer,14,4,4,6,1,1,1641.0,95.0,0.0579,True,558.0,79.0,622.0,207.0,175.0,0,0,1,0,0,0,3,11,1,1546,1
42,Adults,7500.0,Single,Graduation,1,1,True,2708,7.41,Established,5,2,3,1,4,6,32.0,25.0,0.7812,False,6.0,5.0,4.0,13.0,4.0,0,0,0,0,0,0,3,11,0,7,0
35,Adults,23148.0,Married,2n Cycle,0,0,False,2290,6.27,Newer,83,2,3,0,1,7,27.0,10.0,0.3704,False,4.0,6.0,8.0,6.0,3.0,0,0,0,0,0,0,3,11,0,17,0
50,Mid-Age,44267.0,Divorced,Graduation,1,1,True,2648,7.25,Established,48,5,4,2,5,9,261.0,49.0,0.1877,False,183.0,5.0,65.0,3.0,5.0,0,0,0,0,0,0,3,11,0,212,0
41,Adults,71626.0,Married,Graduation,0,0,False,2764,7.57,Established,94,5,8,5,1,3,1233.0,72.0,0.0584,True,546.0,72.0,376.0,94.0,145.0,0,1,0,0,0,0,3,11,0,1161,1
54,Mid-Age,60894.0,Together,Graduation,0,1,True,2525,6.91,Established,61,10,8,3,5,7,778.0,54.0,0.0694,False,606.0,7.0,155.0,10.0,0.0,0,0,0,0,0,0,3,11,0,724,0
44,Adults,50200.0,Together,Graduation,1,1,True,2611,7.15,Established,70,7,5,1,6,8,337.0,64.0,0.1899,False,266.0,6.0,51.0,8.0,6.0,0,0,0,0,0,0,3,11,0,273,0
55,Mid-Age,81051.0,Married,PhD,0,0,False,2196,6.01,Newer,43,5,12,5,1,2,1487.0,14.0,0.0094,True,1142.0,29.0,249.0,38.0,29.0,0,1,1,0,0,0,3,11,0,1473,2
38,Adults,65169.0,Married,Graduation,0,0,False,2325,6.37,Newer,23,10,13,4,1,6,1143.0,46.0,0.0402,True,1074.0,0.0,69.0,0.0,0.0,1,0,1,1,1,0,3,11,1,1097,4
48,Mid-Age,59868.0,Together,Graduation,0,1,True,2501,6.85,Newer,37,11,12,2,7,6,1040.0,154.0,0.1481,True,771.0,51.0,154.0,54.0,10.0,0,0,0,0,0,0,3,11,0,886,0
60,Seniors,65695.0,Married,PhD,0,1,True,2308,6.32,Newer,50,5,10,4,2,4,650.0,6.0,0.0092,False,371.0,32.0,189.0,0.0,58.0,0,0,0,0,0,0,3,11,0,644,0
64,Seniors,64857.0,Single,Master,0,0,False,2742,7.51,Established,78,7,10,5,1,4,1497.0,43.0,0.0287,True,556.0,14.0,717.0,210.0,0.0,0,0,0,0,0,0,3,11,0,1454,0
55,Mid-Age,45143.0,Together,Master,0,1,True,2466,6.75,Newer,74,6,5,1,3,7,297.0,14.0,0.0471,False,202.0,5.0,74.0,11.0,5.0,0,0,0,0,0,0,3,11,0,283,0
65,Seniors,74805.0,Together,2n Cycle,0,1,True,2394,6.55,Newer,14,4,10,7,5,2,783.0,37.0,0.0473,False,209.0,162.0,209.0,41.0,162.0,0,0,0,0,0,0,3,11,0,746,0
31,Adults,59060.0,Married,2n Cycle,1,0,True,2328,6.37,Newer,77,3,7,1,3,4,262.0,12.0,0.0458,False,35.0,40.0,111.0,36.0,40.0,0,0,0,0,0,0,3,11,0,250,0
58,Mid-Age,27238.0,Single,PhD,1,1,True,2594,7.1,Established,39,3,3,0,3,9,54.0,3.0,0.0556,False,37.0,0.0,17.0,0.0,0.0,0,0,0,0,0,0,3,11,0,51,0
55,Mid-Age,47009.0,Together,Graduation,0,1,True,2430,6.65,Newer,89,3,8,2,4,4,358.0,90.0,0.2514,False,171.0,45.0,73.0,59.0,10.0,0,0,0,0,0,0,3,11,0,268,0
47,Mid-Age,46094.0,Married,2n Cycle,1,1,True,2178,5.96,Newer,62,1,3,0,1,7,39.0,5.0,0.1282,False,12.0,2.0,20.0,3.0,2.0,0,0,0,0,0,0,3,11,0,34,0
36,Adults,37235.0,Together,Graduation,1,0,True,2307,6.32,Newer,68,1,2,1,1,4,41.0,20.0,0.4878,False,20.0,2.0,9.0,4.0,6.0,0,0,0,0,0,0,3,11,0,21,0
60,Seniors,81843.0,Married,Master,0,0,False,2592,7.1,Established,13,5,12,9,1,3,1505.0,138.0,0.0917,True,779.0,86.0,537.0,34.0,69.0,0,0,0,0,0,0,3,11,0,1367,0
62,Seniors,46692.0,Together,Master,0,1,True,2547,6.97,Established,37,6,5,1,3,6,309.0,88.0,0.2848,False,170.0,6.0,97.0,24.0,12.0,0,0,0,0,0,0,3,11,0,221,0
52,Mid-Age,77382.0,Together,Graduation,0,1,True,2332,6.38,Newer,36,5,12,7,2,1,987.0,134.0,0.1358,True,491.0,48.0,231.0,112.0,105.0,0,0,1,0,0,0,3,11,0,853,1
43,Adults,37774.0,Single,Graduation,2,0,True,2823,7.73,Established,28,7,3,2,4,9,297.0,176.0,0.5926,False,173.0,8.0,107.0,7.0,2.0,1,0,0,0,0,1,3,11,1,121,1
46,Mid-Age,18393.0,Married,Basic,1,0,True,2251,6.16,Newer,2,3,3,0,2,8,46.0,4.0,0.087,False,7.0,10.0,13.0,16.0,0.0,0,0,0,0,0,0,3,11,0,42,0
58,Mid-Age,72828.0,Married,Master,0,1,True,2659,7.28,Established,17,6,13,3,6,7,1473.0,205.0,0.1392,True,1205.0,0.0,235.0,19.0,14.0,0,0,0,0,0,0,3,11,0,1268,0
38,Adults,24711.0,Married,Graduation,0,0,False,2231,6.11,Newer,86,3,3,0,1,7,51.0,7.0,0.1373,False,10.0,7.0,25.0,6.0,3.0,0,0,0,0,0,0,3,11,0,44,0
45,Mid-Age,45503.0,Married,PhD,1,0,True,2436,6.67,Newer,54,3,4,1,1,5,152.0,18.0,0.1184,False,97.0,4.0,44.0,6.0,1.0,0,0,0,0,0,0,3,11,0,134,0
38,Adults,6560.0,Single,Master,0,0,False,2358,6.46,Newer,2,1,1,0,0,17,111.0,262.0,2.3604,False,67.0,11.0,26.0,4.0,3.0,0,0,0,0,0,0,3,11,0,-151,0
75,Seniors,71604.0,Together,PhD,0,0,False,2383,6.52,Newer,3,8,5,3,1,4,1099.0,97.0,0.0883,True,345.0,53.0,528.0,98.0,75.0,1,0,0,0,0,0,3,11,1,1002,1
41,Adults,27244.0,Married,Graduation,1,0,True,2273,6.22,Newer,84,2,2,2,2,7,55.0,46.0,0.8364,False,6.0,5.0,17.0,3.0,24.0,0,0,0,0,0,0,3,11,0,9,0
51,Mid-Age,48752.0,Married,Graduation,1,1,True,2723,7.46,Established,8,6,5,1,5,9,316.0,0.0,0.0,False,73.0,57.0,100.0,71.0,15.0,0,0,0,0,0,0,3,11,1,316,0
58,Mid-Age,71434.0,Married,Graduation,0,1,True,2443,6.69,Newer,4,7,7,4,3,4,1232.0,168.0,0.1364,True,711.0,36.0,217.0,172.0,96.0,0,1,0,1,0,0,3,11,0,1064,2
72,Seniors,90842.0,Single,Graduation,0,0,False,2494,6.83,Newer,57,4,13,9,1,1,1331.0,93.0,0.0699,True,774.0,70.0,118.0,182.0,187.0,0,0,0,0,0,0,3,11,0,1238,0
42,Adults,88097.0,Married,Master,1,0,True,2839,7.77,Established,24,6,8,5,1,9,769.0,75.0,0.0975,False,163.0,0.0,480.0,0.0,126.0,0,1,1,1,0,0,3,11,1,694,3
45,Mid-Age,51948.0,Married,Graduation,0,1,True,2444,6.69,Newer,51,5,4,2,2,5,270.0,41.0,0.1519,False,82.0,33.0,54.0,71.0,30.0,0,0,0,0,0,0,3,11,0,229,0
38,Adults,71853.0,Together,Graduation,0,0,False,2576,7.05,Established,29,2,6,8,1,1,1117.0,32.0,0.0286,True,358.0,108.0,413.0,141.0,97.0,0,0,0,0,0,0,3,11,0,1085,0
37,Adults,35876.0,Married,Master,0,0,False,2229,6.1,Newer,13,3,3,1,1,6,115.0,14.0,0.1217,False,66.0,2.0,40.0,4.0,3.0,0,0,0,0,0,0,3,11,0,101,0
68,Seniors,40049.0,Widow,Graduation,0,1,True,2415,6.61,Newer,23,1,3,0,1,6,29.0,3.0,0.1034,False,13.0,6.0,7.0,0.0,3.0,0,0,0,0,0,0,3,11,0,26,0
38,Adults,39660.0,Single,Graduation,1,0,True,2849,7.8,Established,36,7,3,1,3,9,263.0,36.0,0.1369,False,139.0,13.0,78.0,20.0,13.0,0,0,0,0,0,0,3,11,1,227,0
58,Mid-Age,50127.0,Together,Graduation,0,1,True,2190,6.0,Newer,88,5,6,1,1,6,305.0,15.0,0.0492,False,274.0,0.0,21.0,4.0,6.0,0,1,0,0,0,0,3,11,0,290,1
43,Adults,43263.0,Married,Master,0,1,True,2744,7.51,Established,2,5,6,2,3,5,339.0,102.0,0.3009,False,262.0,6.0,61.0,0.0,10.0,0,0,0,0,0,0,3,11,0,237,0
